benchmark,design_id,pdb,n_pass,n_seq,rescue_target,clash_ok,true_rescue_target
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_63-atomized-bb-True,run_M0040_13pk_cond1_63-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_64-atomized-bb-True,run_M0040_13pk_cond1_64-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_65-atomized-bb-True,run_M0040_13pk_cond1_65-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_66-atomized-bb-True,run_M0040_13pk_cond1_66-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_67-atomized-bb-True,run_M0040_13pk_cond1_67-atomized-bb-True.pdb,1,40,False,True,False
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_68-atomized-bb-True,run_M0040_13pk_cond1_68-atomized-bb-True.pdb,0,40,True,False,False
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_69-atomized-bb-True,run_M0040_13pk_cond1_69-atomized-bb-True.pdb,1,40,False,True,False
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_7-atomized-bb-True,run_M0040_13pk_cond1_7-atomized-bb-True.pdb,3,40,False,True,False
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_70-atomized-bb-True,run_M0040_13pk_cond1_70-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_71-atomized-bb-True,run_M0040_13pk_cond1_71-atomized-bb-True.pdb,1,40,False,True,False
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_72-atomized-bb-True,run_M0040_13pk_cond1_72-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_73-atomized-bb-True,run_M0040_13pk_cond1_73-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_74-atomized-bb-True,run_M0040_13pk_cond1_74-atomized-bb-True.pdb,0,40,True,False,False
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_75-atomized-bb-True,run_M0040_13pk_cond1_75-atomized-bb-True.pdb,3,40,False,True,False
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_76-atomized-bb-True,run_M0040_13pk_cond1_76-atomized-bb-True.pdb,0,40,True,False,False
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_77-atomized-bb-True,run_M0040_13pk_cond1_77-atomized-bb-True.pdb,0,40,True,False,False
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_78-atomized-bb-True,run_M0040_13pk_cond1_78-atomized-bb-True.pdb,2,40,False,True,False
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_79-atomized-bb-True,run_M0040_13pk_cond1_79-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_8-atomized-bb-True,run_M0040_13pk_cond1_8-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_80-atomized-bb-True,run_M0040_13pk_cond1_80-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_81-atomized-bb-True,run_M0040_13pk_cond1_81-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_82-atomized-bb-True,run_M0040_13pk_cond1_82-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_83-atomized-bb-True,run_M0040_13pk_cond1_83-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_84-atomized-bb-True,run_M0040_13pk_cond1_84-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_85-atomized-bb-True,run_M0040_13pk_cond1_85-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_86-atomized-bb-True,run_M0040_13pk_cond1_86-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_87-atomized-bb-True,run_M0040_13pk_cond1_87-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_88-atomized-bb-True,run_M0040_13pk_cond1_88-atomized-bb-True.pdb,0,40,True,False,False
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_89-atomized-bb-True,run_M0040_13pk_cond1_89-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_9-atomized-bb-True,run_M0040_13pk_cond1_9-atomized-bb-True.pdb,0,40,True,False,False
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_90-atomized-bb-True,run_M0040_13pk_cond1_90-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_91-atomized-bb-True,run_M0040_13pk_cond1_91-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_92-atomized-bb-True,run_M0040_13pk_cond1_92-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_93-atomized-bb-True,run_M0040_13pk_cond1_93-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_94-atomized-bb-True,run_M0040_13pk_cond1_94-atomized-bb-True.pdb,0,40,True,False,False
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_95-atomized-bb-True,run_M0040_13pk_cond1_95-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_96-atomized-bb-True,run_M0040_13pk_cond1_96-atomized-bb-True.pdb,0,40,True,False,False
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_97-atomized-bb-True,run_M0040_13pk_cond1_97-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_98-atomized-bb-True,run_M0040_13pk_cond1_98-atomized-bb-True.pdb,0,40,True,True,True
M0040_13pk,rfflow_fixed-ligand_run_M0040_13pk_cond1_99-atomized-bb-True,run_M0040_13pk_cond1_99-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_0-atomized-bb-True,run_M0050_1dbt_cond2_0-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_1-atomized-bb-True,run_M0050_1dbt_cond2_1-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_10-atomized-bb-True,run_M0050_1dbt_cond2_10-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_11-atomized-bb-True,run_M0050_1dbt_cond2_11-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_12-atomized-bb-True,run_M0050_1dbt_cond2_12-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_13-atomized-bb-True,run_M0050_1dbt_cond2_13-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_14-atomized-bb-True,run_M0050_1dbt_cond2_14-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_15-atomized-bb-True,run_M0050_1dbt_cond2_15-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_16-atomized-bb-True,run_M0050_1dbt_cond2_16-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_17-atomized-bb-True,run_M0050_1dbt_cond2_17-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_18-atomized-bb-True,run_M0050_1dbt_cond2_18-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_19-atomized-bb-True,run_M0050_1dbt_cond2_19-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_2-atomized-bb-True,run_M0050_1dbt_cond2_2-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_20-atomized-bb-True,run_M0050_1dbt_cond2_20-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_21-atomized-bb-True,run_M0050_1dbt_cond2_21-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_22-atomized-bb-True,run_M0050_1dbt_cond2_22-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_23-atomized-bb-True,run_M0050_1dbt_cond2_23-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_24-atomized-bb-True,run_M0050_1dbt_cond2_24-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_25-atomized-bb-True,run_M0050_1dbt_cond2_25-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_26-atomized-bb-True,run_M0050_1dbt_cond2_26-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_27-atomized-bb-True,run_M0050_1dbt_cond2_27-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_28-atomized-bb-True,run_M0050_1dbt_cond2_28-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_29-atomized-bb-True,run_M0050_1dbt_cond2_29-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_3-atomized-bb-True,run_M0050_1dbt_cond2_3-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_30-atomized-bb-True,run_M0050_1dbt_cond2_30-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_31-atomized-bb-True,run_M0050_1dbt_cond2_31-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_32-atomized-bb-True,run_M0050_1dbt_cond2_32-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_33-atomized-bb-True,run_M0050_1dbt_cond2_33-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_34-atomized-bb-True,run_M0050_1dbt_cond2_34-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_35-atomized-bb-True,run_M0050_1dbt_cond2_35-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_36-atomized-bb-True,run_M0050_1dbt_cond2_36-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_37-atomized-bb-True,run_M0050_1dbt_cond2_37-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_38-atomized-bb-True,run_M0050_1dbt_cond2_38-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_39-atomized-bb-True,run_M0050_1dbt_cond2_39-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_4-atomized-bb-True,run_M0050_1dbt_cond2_4-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_40-atomized-bb-True,run_M0050_1dbt_cond2_40-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_41-atomized-bb-True,run_M0050_1dbt_cond2_41-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_42-atomized-bb-True,run_M0050_1dbt_cond2_42-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_43-atomized-bb-True,run_M0050_1dbt_cond2_43-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_44-atomized-bb-True,run_M0050_1dbt_cond2_44-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_45-atomized-bb-True,run_M0050_1dbt_cond2_45-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_46-atomized-bb-True,run_M0050_1dbt_cond2_46-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_47-atomized-bb-True,run_M0050_1dbt_cond2_47-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_48-atomized-bb-True,run_M0050_1dbt_cond2_48-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_49-atomized-bb-True,run_M0050_1dbt_cond2_49-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_5-atomized-bb-True,run_M0050_1dbt_cond2_5-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_50-atomized-bb-True,run_M0050_1dbt_cond2_50-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_51-atomized-bb-True,run_M0050_1dbt_cond2_51-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_52-atomized-bb-True,run_M0050_1dbt_cond2_52-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_53-atomized-bb-True,run_M0050_1dbt_cond2_53-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_54-atomized-bb-True,run_M0050_1dbt_cond2_54-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_55-atomized-bb-True,run_M0050_1dbt_cond2_55-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_56-atomized-bb-True,run_M0050_1dbt_cond2_56-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_57-atomized-bb-True,run_M0050_1dbt_cond2_57-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_58-atomized-bb-True,run_M0050_1dbt_cond2_58-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_59-atomized-bb-True,run_M0050_1dbt_cond2_59-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_6-atomized-bb-True,run_M0050_1dbt_cond2_6-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_60-atomized-bb-True,run_M0050_1dbt_cond2_60-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_61-atomized-bb-True,run_M0050_1dbt_cond2_61-atomized-bb-True.pdb,3,40,False,True,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_62-atomized-bb-True,run_M0050_1dbt_cond2_62-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_63-atomized-bb-True,run_M0050_1dbt_cond2_63-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_64-atomized-bb-True,run_M0050_1dbt_cond2_64-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_65-atomized-bb-True,run_M0050_1dbt_cond2_65-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_66-atomized-bb-True,run_M0050_1dbt_cond2_66-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_67-atomized-bb-True,run_M0050_1dbt_cond2_67-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_68-atomized-bb-True,run_M0050_1dbt_cond2_68-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_69-atomized-bb-True,run_M0050_1dbt_cond2_69-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_7-atomized-bb-True,run_M0050_1dbt_cond2_7-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_70-atomized-bb-True,run_M0050_1dbt_cond2_70-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_71-atomized-bb-True,run_M0050_1dbt_cond2_71-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_72-atomized-bb-True,run_M0050_1dbt_cond2_72-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_73-atomized-bb-True,run_M0050_1dbt_cond2_73-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_74-atomized-bb-True,run_M0050_1dbt_cond2_74-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_75-atomized-bb-True,run_M0050_1dbt_cond2_75-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_76-atomized-bb-True,run_M0050_1dbt_cond2_76-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_77-atomized-bb-True,run_M0050_1dbt_cond2_77-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_78-atomized-bb-True,run_M0050_1dbt_cond2_78-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_79-atomized-bb-True,run_M0050_1dbt_cond2_79-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_8-atomized-bb-True,run_M0050_1dbt_cond2_8-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_80-atomized-bb-True,run_M0050_1dbt_cond2_80-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_81-atomized-bb-True,run_M0050_1dbt_cond2_81-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_82-atomized-bb-True,run_M0050_1dbt_cond2_82-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_83-atomized-bb-True,run_M0050_1dbt_cond2_83-atomized-bb-True.pdb,0,40,True,False,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_84-atomized-bb-True,run_M0050_1dbt_cond2_84-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_85-atomized-bb-True,run_M0050_1dbt_cond2_85-atomized-bb-True.pdb,7,40,False,True,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_86-atomized-bb-True,run_M0050_1dbt_cond2_86-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_87-atomized-bb-True,run_M0050_1dbt_cond2_87-atomized-bb-True.pdb,3,40,False,True,False
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_88-atomized-bb-True,run_M0050_1dbt_cond2_88-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_89-atomized-bb-True,run_M0050_1dbt_cond2_89-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_9-atomized-bb-True,run_M0050_1dbt_cond2_9-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_90-atomized-bb-True,run_M0050_1dbt_cond2_90-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_91-atomized-bb-True,run_M0050_1dbt_cond2_91-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_92-atomized-bb-True,run_M0050_1dbt_cond2_92-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_93-atomized-bb-True,run_M0050_1dbt_cond2_93-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_94-atomized-bb-True,run_M0050_1dbt_cond2_94-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_95-atomized-bb-True,run_M0050_1dbt_cond2_95-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_96-atomized-bb-True,run_M0050_1dbt_cond2_96-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_97-atomized-bb-True,run_M0050_1dbt_cond2_97-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_98-atomized-bb-True,run_M0050_1dbt_cond2_98-atomized-bb-True.pdb,0,40,True,True,True
M0050_1dbt,rfflow_fixed-ligand_run_M0050_1dbt_cond2_99-atomized-bb-True,run_M0050_1dbt_cond2_99-atomized-bb-True.pdb,0,40,True,True,True
M0054_1qfe,rfflow_fixed-ligand_run_M0054_1qfe_cond3_0-atomized-bb-True,run_M0054_1qfe_cond3_0-atomized-bb-True.pdb,0,40,True,True,True
M0054_1qfe,rfflow_fixed-ligand_run_M0054_1qfe_cond3_1-atomized-bb-True,run_M0054_1qfe_cond3_1-atomized-bb-True.pdb,0,40,True,True,True
M0054_1qfe,rfflow_fixed-ligand_run_M0054_1qfe_cond3_10-atomized-bb-True,run_M0054_1qfe_cond3_10-atomized-bb-True.pdb,0,40,True,True,True
M0054_1qfe,rfflow_fixed-ligand_run_M0054_1qfe_cond3_11-atomized-bb-True,run_M0054_1qfe_cond3_11-atomized-bb-True.pdb,0,40,True,True,True
M0054_1qfe,rfflow_fixed-ligand_run_M0054_1qfe_cond3_12-atomized-bb-True,run_M0054_1qfe_cond3_12-atomized-bb-True.pdb,0,40,True,True,True
M0054_1qfe,rfflow_fixed-ligand_run_M0054_1qfe_cond3_13-atomized-bb-True,run_M0054_1qfe_cond3_13-atomized-bb-True.pdb,0,40,True,True,True
M0054_1qfe,rfflow_fixed-ligand_run_M0054_1qfe_cond3_14-atomized-bb-True,run_M0054_1qfe_cond3_14-atomized-bb-True.pdb,20,40,False,True,False
M0054_1qfe,rfflow_fixed-ligand_run_M0054_1qfe_cond3_15-atomized-bb-True,run_M0054_1qfe_cond3_15-atomized-bb-True.pdb,0,40,True,True,True
M0054_1qfe,rfflow_fixed-ligand_run_M0054_1qfe_cond3_16-atomized-bb-True,run_M0054_1qfe_cond3_16-atomized-bb-True.pdb,0,40,True,True,True
M0054_1qfe,rfflow_fixed-ligand_run_M0054_1qfe_cond3_17-atomized-bb-True,run_M0054_1qfe_cond3_17-atomized-bb-True.pdb,0,40,True,True,True
M0054_1qfe,rfflow_fixed-ligand_run_M0054_1qfe_cond3_18-atomized-bb-True,run_M0054_1qfe_cond3_18-atomized-bb-True.pdb,0,40,True,True,True
M0054_1qfe,rfflow_fixed-ligand_run_M0054_1qfe_cond3_19-atomized-bb-True,run_M0054_1qfe_cond3_19-atomized-bb-True.pdb,0,40,True,True,True
M0054_1qfe,rfflow_fixed-ligand_run_M0054_1qfe_cond3_2-atomized-bb-True,run_M0054_1qfe_cond3_2-atomized-bb-True.pdb,0,40,True,True,True
M0054_1qfe,rfflow_fixed-ligand_run_M0054_1qfe_cond3_20-atomized-bb-True,run_M0054_1qfe_cond3_20-atomized-bb-True.pdb,0,40,True,True,True
M0054_1qfe,rfflow_fixed-ligand_run_M0054_1qfe_cond3_21-atomized-bb-True,run_M0054_1qfe_cond3_21-atomized-bb-True.pdb,0,40,True,True,True
M0054_1qfe,rfflow_fixed-ligand_run_M0054_1qfe_cond3_22-atomized-bb-True,run_M0054_1qfe_cond3_22-atomized-bb-True.pdb,0,40,True,True,True
M0054_1qfe,rfflow_fixed-ligand_run_M0054_1qfe_cond3_23-atomized-bb-True,run_M0054_1qfe_cond3_23-atomized-bb-True.pdb,0,40,True,True,True
M0054_1qfe,rfflow_fixed-ligand_run_M0054_1qfe_cond3_24-atomized-bb-True,run_M0054_1qfe_cond3_24-atomized-bb-True.pdb,0,40,True,True,True
M0054_1qfe,rfflow_fixed-ligand_run_M0054_1qfe_cond3_25-atomized-bb-True,run_M0054_1qfe_cond3_25-atomized-bb-True.pdb,3,40,False,True,False
